date,daily_total_apedo,hour,hourly_steps_apedo,cumulative_daily_steps_apedo,daily_total_fbit,hourly_steps_fbit,cumulative_daily_steps_fbit,dow,week_weekend,hour_diff_apedo_fbit
2018-04-09,18809,20,1840,13218,17263,325,12260,Mon,Weekday,1515
2018-04-09,18809,21,152,13370,17263,1546,13806,Mon,Weekday,-1394
2018-04-09,18809,22,1552,14922,17263,2655,16461,Mon,Weekday,-1103
2018-04-09,18809,23,3887,18809,17263,802,17263,Mon,Weekday,3085
2018-04-10,16143,6,0,0,15599,210,210,Tue,Weekday,-210
2018-04-10,16143,7,435,435,15599,3499,3709,Tue,Weekday,-3064
2018-04-10,16143,8,3559,3994,15599,760,4469,Tue,Weekday,2799
2018-04-10,16143,9,920,4914,15599,63,4532,Tue,Weekday,857
2018-04-10,16143,10,284,5198,15599,362,4894,Tue,Weekday,-78
2018-04-10,16143,11,811,6009,15599,1459,6353,Tue,Weekday,-648
2018-04-10,16143,12,275,6284,15599,607,6960,Tue,Weekday,-332
2018-04-10,16143,13,341,6625,15599,115,7075,Tue,Weekday,226
2018-04-10,16143,14,147,6772,15599,111,7186,Tue,Weekday,36
2018-04-10,16143,15,34,6806,15599,359,7545,Tue,Weekday,-325
2018-04-10,16143,16,408,7214,15599,1294,8839,Tue,Weekday,-886
2018-04-10,16143,17,1347,8561,15599,1948,10787,Tue,Weekday,-601
2018-04-10,16143,18,2918,11479,15599,705,11492,Tue,Weekday,2213
2018-04-10,16143,19,345,11824,15599,17,11509,Tue,Weekday,328
2018-04-10,16143,20,81,11905,15599,143,11652,Tue,Weekday,-62
2018-04-10,16143,21,1179,13084,15599,1109,12761,Tue,Weekday,70
2018-04-10,16143,22,67,13151,15599,134,12895,Tue,Weekday,-67
2018-04-10,16143,23,2992,16143,15599,42,12937,Tue,Weekday,2950
2018-04-11,17820,6,0,0,15526,345,345,Wed,Weekday,-345
2018-04-11,17820,7,684,684,15526,402,747,Wed,Weekday,282
2018-04-11,17820,8,172,856,15526,959,1706,Wed,Weekday,-787
2018-04-11,17820,9,1151,2007,15526,1055,2761,Wed,Weekday,96
2018-04-11,17820,10,1183,3190,15526,102,2863,Wed,Weekday,1081
2018-04-11,17820,11,0,3190,15526,276,3139,Wed,Weekday,-276
2018-04-11,17820,12,273,3463,15526,259,3398,Wed,Weekday,14
2018-04-11,17820,13,234,3697,15526,861,4259,Wed,Weekday,-627
2018-04-11,17820,14,933,4630,15526,445,4704,Wed,Weekday,488
2018-04-11,17820,15,384,5014,15526,442,5146,Wed,Weekday,-58
2018-04-11,17820,16,342,5356,15526,255,5401,Wed,Weekday,87
2018-04-11,17820,17,128,5484,15526,358,5759,Wed,Weekday,-230
2018-04-11,17820,18,420,5904,15526,3155,8914,Wed,Weekday,-2735
2018-04-11,17820,19,4095,9999,15526,2607,11521,Wed,Weekday,1488
2018-04-11,17820,20,4510,14509,15526,3321,14842,Wed,Weekday,1189
2018-04-11,17820,21,2499,17008,15526,584,15426,Wed,Weekday,1915
2018-04-11,17820,22,812,17820,15526,100,15526,Wed,Weekday,712
2018-04-11,17820,23,0,17820,15526,0,15526,Wed,Weekday,0
2018-04-12,14878,6,0,0,16368,0,0,Thu,Weekday,0
2018-04-12,14878,7,0,0,16368,336,336,Thu,Weekday,-336
2018-04-12,14878,8,280,280,16368,453,789,Thu,Weekday,-173
2018-04-12,14878,9,284,564,16368,2048,2837,Thu,Weekday,-1764
2018-04-12,14878,10,2407,2971,16368,404,3241,Thu,Weekday,2003
2018-04-12,14878,11,354,3325,16368,1337,4578,Thu,Weekday,-983
2018-04-12,14878,12,0,3325,16368,1757,6335,Thu,Weekday,-1757
2018-04-12,14878,13,1555,4880,16368,210,6545,Thu,Weekday,1345
2018-04-12,14878,14,103,4983,16368,49,6594,Thu,Weekday,54
2018-04-12,14878,15,0,4983,16368,2220,8814,Thu,Weekday,-2220
2018-04-12,14878,16,0,4983,16368,3549,12363,Thu,Weekday,-3549
2018-04-12,14878,17,6485,11468,16368,119,12482,Thu,Weekday,6366
2018-04-12,14878,18,781,12249,16368,512,12994,Thu,Weekday,269
2018-04-12,14878,19,803,13052,16368,1191,14185,Thu,Weekday,-388
2018-04-12,14878,20,334,13386,16368,1361,15546,Thu,Weekday,-1027
2018-04-12,14878,21,1492,14878,16368,822,16368,Thu,Weekday,670
2018-04-12,14878,22,0,14878,16368,0,16368,Thu,Weekday,0
2018-04-12,14878,23,0,14878,16368,0,16368,Thu,Weekday,0
2018-04-13,15364,6,0,0,14350,234,234,Fri,Weekday,-234
2018-04-13,15364,7,416,416,14350,3513,3747,Fri,Weekday,-3097
2018-04-13,15364,8,3696,4112,14350,521,4268,Fri,Weekday,3175
2018-04-13,15364,9,209,4321,14350,193,4461,Fri,Weekday,16
2018-04-13,15364,10,539,4860,14350,605,5066,Fri,Weekday,-66
2018-04-13,15364,11,177,5037,14350,884,5950,Fri,Weekday,-707
2018-04-13,15364,12,1390,6427,14350,350,6300,Fri,Weekday,1040
2018-04-13,15364,13,512,6939,14350,240,6540,Fri,Weekday,272
2018-04-13,15364,14,419,7358,14350,1442,7982,Fri,Weekday,-1023
2018-04-13,15364,15,1926,9284,14350,162,8144,Fri,Weekday,1764
2018-04-13,15364,16,349,9633,14350,139,8283,Fri,Weekday,210
2018-04-13,15364,17,3135,12768,14350,3509,11792,Fri,Weekday,-374
2018-04-13,15364,18,1424,14192,14350,537,12329,Fri,Weekday,887
2018-04-13,15364,19,303,14495,14350,648,12977,Fri,Weekday,-345
2018-04-13,15364,20,508,15003,14350,717,13694,Fri,Weekday,-209
2018-04-13,15364,21,176,15179,14350,428,14122,Fri,Weekday,-252
2018-04-13,15364,22,128,15307,14350,228,14350,Fri,Weekday,-100
2018-04-13,15364,23,57,15364,14350,0,14350,Fri,Weekday,57
2018-04-14,14021,6,0,0,15522,0,0,Sat,Weekend,0
2018-04-14,14021,7,392,392,15522,1968,1968,Sat,Weekend,-1576
2018-04-14,14021,8,1952,2344,15522,291,2259,Sat,Weekend,1661
2018-04-14,14021,9,194,2538,15522,505,2764,Sat,Weekend,-311
2018-04-14,14021,10,267,2805,15522,69,2833,Sat,Weekend,198
2018-04-14,14021,11,0,2805,15522,0,2833,Sat,Weekend,0
2018-04-14,14021,12,258,3063,15522,203,3036,Sat,Weekend,55
2018-04-14,14021,13,0,3063,15522,0,3036,Sat,Weekend,0
2018-04-14,14021,14,0,3063,15522,0,3036,Sat,Weekend,0
2018-04-14,14021,15,0,3063,15522,3426,6462,Sat,Weekend,-3426
2018-04-14,14021,16,5860,8923,15522,3473,9935,Sat,Weekend,2387
2018-04-14,14021,17,1863,10786,15522,1027,10962,Sat,Weekend,836
2018-04-14,14021,18,79,10865,15522,1298,12260,Sat,Weekend,-1219
2018-04-14,14021,19,208,11073,15522,1372,13632,Sat,Weekend,-1164
2018-04-14,14021,20,1313,12386,15522,1537,15169,Sat,Weekend,-224
2018-04-14,14021,21,1472,13858,15522,47,15216,Sat,Weekend,1425
2018-04-14,14021,22,163,14021,15522,131,15347,Sat,Weekend,32
2018-04-14,14021,23,0,14021,15522,175,15522,Sat,Weekend,-175
2018-04-15,17584,6,0,0,16159,0,0,Sun,Weekend,0
2018-04-15,17584,7,0,0,16159,788,788,Sun,Weekend,-788
2018-04-15,17584,8,1330,1330,16159,409,1197,Sun,Weekend,921
2018-04-15,17584,9,34,1364,16159,813,2010,Sun,Weekend,-779
2018-04-15,17584,10,674,2038,16159,218,2228,Sun,Weekend,456
2018-04-15,17584,11,70,2108,16159,402,2630,Sun,Weekend,-332
2018-04-15,17584,12,463,2571,16159,1060,3690,Sun,Weekend,-597
2018-04-15,17584,13,1786,4357,16159,2437,6127,Sun,Weekend,-651
2018-04-15,17584,14,4570,8927,16159,3830,9957,Sun,Weekend,740
2018-04-15,17584,15,5370,14297,16159,2790,12747,Sun,Weekend,2580
2018-04-15,17584,16,667,14964,16159,809,13556,Sun,Weekend,-142
2018-04-15,17584,17,391,15355,16159,59,13615,Sun,Weekend,332
2018-04-15,17584,18,168,15523,16159,414,14029,Sun,Weekend,-246
2018-04-15,17584,19,486,16009,16159,445,14474,Sun,Weekend,41
2018-04-15,17584,20,456,16465,16159,1012,15486,Sun,Weekend,-556
2018-04-15,17584,21,790,17255,16159,650,16136,Sun,Weekend,140
2018-04-15,17584,22,329,17584,16159,13,16149,Sun,Weekend,316
2018-04-15,17584,23,0,17584,16159,0,16149,Sun,Weekend,0
2018-04-16,14566,6,0,0,17050,171,171,Mon,Weekday,-171
2018-04-16,14566,7,1243,1243,17050,1136,1307,Mon,Weekday,107
2018-04-16,14566,8,1052,2295,17050,1559,2866,Mon,Weekday,-507
2018-04-16,14566,9,976,3271,17050,856,3722,Mon,Weekday,120
2018-04-16,14566,10,919,4190,17050,513,4235,Mon,Weekday,406
2018-04-16,14566,11,563,4753,17050,649,4884,Mon,Weekday,-86
2018-04-16,14566,12,0,4753,17050,999,5883,Mon,Weekday,-999
2018-04-16,14566,13,1038,5791,17050,856,6739,Mon,Weekday,182
2018-04-16,14566,14,255,6046,17050,302,7041,Mon,Weekday,-47
2018-04-16,14566,15,292,6338,17050,583,7624,Mon,Weekday,-291
2018-04-16,14566,16,579,6917,17050,1020,8644,Mon,Weekday,-441
2018-04-16,14566,17,855,7772,17050,1739,10383,Mon,Weekday,-884
2018-04-16,14566,18,4866,12638,17050,3501,13884,Mon,Weekday,1365
2018-04-16,14566,19,469,13107,17050,1464,15348,Mon,Weekday,-995
2018-04-16,14566,20,576,13683,17050,379,15727,Mon,Weekday,197
2018-04-16,14566,21,399,14082,17050,663,16390,Mon,Weekday,-264
2018-04-16,14566,22,484,14566,17050,660,17050,Mon,Weekday,-176
2018-04-16,14566,23,0,14566,17050,0,17050,Mon,Weekday,0
2018-04-17,15489,6,0,0,15161,180,180,Tue,Weekday,-180
2018-04-17,15489,7,1216,1216,15161,3423,3603,Tue,Weekday,-2207
2018-04-17,15489,8,3280,4496,15161,584,4187,Tue,Weekday,2696
2018-04-17,15489,9,568,5064,15161,419,4606,Tue,Weekday,149
2018-04-17,15489,10,289,5353,15161,309,4915,Tue,Weekday,-20
2018-04-17,15489,11,981,6334,15161,897,5812,Tue,Weekday,84
2018-04-17,15489,12,356,6690,15161,264,6076,Tue,Weekday,92
2018-04-17,15489,13,451,7141,15161,630,6706,Tue,Weekday,-179
2018-04-17,15489,14,551,7692,15161,235,6941,Tue,Weekday,316
2018-04-17,15489,15,410,8102,15161,1458,8399,Tue,Weekday,-1048
2018-04-17,15489,16,803,8905,15161,1566,9965,Tue,Weekday,-763
2018-04-17,15489,17,3890,12795,15161,2044,12009,Tue,Weekday,1846
2018-04-17,15489,18,525,13320,15161,868,12877,Tue,Weekday,-343
2018-04-17,15489,19,361,13681,15161,543,13420,Tue,Weekday,-182
2018-04-17,15489,20,349,14030,15161,576,13996,Tue,Weekday,-227
2018-04-17,15489,21,406,14436,15161,236,14232,Tue,Weekday,170
2018-04-17,15489,22,1053,15489,15161,921,15153,Tue,Weekday,132
2018-04-17,15489,23,0,15489,15161,0,15153,Tue,Weekday,0
2018-04-18,16153,6,0,0,15761,49,49,Wed,Weekday,-49
2018-04-18,16153,7,827,827,15761,1138,1187,Wed,Weekday,-311
2018-04-18,16153,8,2141,2968,15761,1876,3063,Wed,Weekday,265
2018-04-18,16153,9,504,3472,15761,514,3577,Wed,Weekday,-10
2018-04-18,16153,10,602,4074,15761,232,3809,Wed,Weekday,370
2018-04-18,16153,11,86,4160,15761,364,4173,Wed,Weekday,-278
2018-04-18,16153,12,896,5056,15761,1470,5643,Wed,Weekday,-574
2018-04-18,16153,13,1241,6297,15761,390,6033,Wed,Weekday,851
2018-04-18,16153,14,0,6297,15761,358,6391,Wed,Weekday,-358
2018-04-18,16153,15,267,6564,15761,341,6732,Wed,Weekday,-74
2018-04-18,16153,16,348,6912,15761,793,7525,Wed,Weekday,-445
2018-04-18,16153,17,1167,8079,15761,2136,9661,Wed,Weekday,-969
2018-04-18,16153,18,3102,11181,15761,2367,12028,Wed,Weekday,735
2018-04-18,16153,19,3599,14780,15761,1486,13514,Wed,Weekday,2113
2018-04-18,16153,20,399,15179,15761,788,14302,Wed,Weekday,-389
2018-04-18,16153,21,602,15781,15761,1459,15761,Wed,Weekday,-857
2018-04-18,16153,22,372,16153,15761,0,15761,Wed,Weekday,372
2018-04-18,16153,23,0,16153,15761,0,15761,Wed,Weekday,0
2018-04-19,16803,6,0,0,15921,250,250,Thu,Weekday,-250
2018-04-19,16803,7,1725,1725,15921,3333,3583,Thu,Weekday,-1608
2018-04-19,16803,8,2411,4136,15921,486,4069,Thu,Weekday,1925
2018-04-19,16803,9,448,4584,15921,61,4130,Thu,Weekday,387
2018-04-19,16803,10,212,4796,15921,315,4445,Thu,Weekday,-103
2018-04-19,16803,11,1160,5956,15921,854,5299,Thu,Weekday,306
2018-04-19,16803,12,478,6434,15921,493,5792,Thu,Weekday,-15
2018-04-19,16803,13,725,7159,15921,297,6089,Thu,Weekday,428
2018-04-19,16803,14,351,7510,15921,231,6320,Thu,Weekday,120
2018-04-19,16803,15,457,7967,15921,487,6807,Thu,Weekday,-30
2018-04-19,16803,16,329,8296,15921,964,7771,Thu,Weekday,-635
2018-04-19,16803,17,1716,10012,15921,2256,10027,Thu,Weekday,-540
2018-04-19,16803,18,1687,11699,15921,510,10537,Thu,Weekday,1177
2018-04-19,16803,19,315,12014,15921,576,11113,Thu,Weekday,-261
2018-04-19,16803,20,1574,13588,15921,1747,12860,Thu,Weekday,-173
2018-04-19,16803,21,928,14516,15921,2015,14875,Thu,Weekday,-1087
2018-04-19,16803,22,2180,16696,15921,1046,15921,Thu,Weekday,1134
2018-04-19,16803,23,107,16803,15921,0,15921,Thu,Weekday,107
2018-04-20,17278,6,0,0,19253,217,217,Fri,Weekday,-217
2018-04-20,17278,7,670,670,19253,988,1205,Fri,Weekday,-318
2018-04-20,17278,8,2007,2677,19253,2071,3276,Fri,Weekday,-64
2018-04-20,17278,9,1003,3680,19253,856,4132,Fri,Weekday,147
2018-04-20,17278,10,786,4466,19253,303,4435,Fri,Weekday,483
2018-04-20,17278,11,366,4832,19253,362,4797,Fri,Weekday,4
2018-04-20,17278,12,560,5392,19253,1040,5837,Fri,Weekday,-480
2018-04-20,17278,13,1011,6403,19253,351,6188,Fri,Weekday,660
2018-04-20,17278,14,218,6621,19253,236,6424,Fri,Weekday,-18
2018-04-20,17278,15,230,6851,19253,299,6723,Fri,Weekday,-69
2018-04-20,17278,16,705,7556,19253,1455,8178,Fri,Weekday,-750
2018-04-20,17278,17,1622,9178,19253,3230,11408,Fri,Weekday,-1608
2018-04-20,17278,18,3735,12913,19253,1192,12600,Fri,Weekday,2543
2018-04-20,17278,19,282,13195,19253,641,13241,Fri,Weekday,-359
2018-04-20,17278,20,2594,15789,19253,2763,16004,Fri,Weekday,-169
2018-04-20,17278,21,210,15999,19253,1477,17481,Fri,Weekday,-1267
2018-04-20,17278,22,247,16246,19253,1259,18740,Fri,Weekday,-1012
2018-04-20,17278,23,1032,17278,19253,513,19253,Fri,Weekday,519
2018-04-21,32440,6,0,0,26742,381,381,Sat,Weekend,-381
2018-04-21,32440,7,2948,2948,26742,2192,2573,Sat,Weekend,756
2018-04-21,32440,8,745,3693,26742,760,3333,Sat,Weekend,-15
2018-04-21,32440,9,312,4005,26742,642,3975,Sat,Weekend,-330
2018-04-21,32440,10,802,4807,26742,378,4353,Sat,Weekend,424
2018-04-21,32440,11,19,4826,26742,1272,5625,Sat,Weekend,-1253
2018-04-21,32440,12,2101,6927,26742,948,6573,Sat,Weekend,1153
2018-04-21,32440,13,2463,9390,26742,2237,8810,Sat,Weekend,226
2018-04-21,32440,14,5362,14752,26742,3555,12365,Sat,Weekend,1807
2018-04-21,32440,15,4025,18777,26742,1941,14306,Sat,Weekend,2084
2018-04-21,32440,16,205,18982,26742,313,14619,Sat,Weekend,-108
2018-04-21,32440,17,1534,20516,26742,3908,18527,Sat,Weekend,-2374
2018-04-21,32440,18,6301,26817,26742,5845,24372,Sat,Weekend,456
2018-04-21,32440,19,3182,29999,26742,405,24777,Sat,Weekend,2777
2018-04-21,32440,20,1538,31537,26742,1482,26259,Sat,Weekend,56
2018-04-21,32440,21,542,32079,26742,317,26576,Sat,Weekend,225
2018-04-21,32440,22,361,32440,26742,166,26742,Sat,Weekend,195
2018-04-21,32440,23,0,32440,26742,0,26742,Sat,Weekend,0
2018-04-22,9309,6,0,0,10822,0,0,Sun,Weekend,0
2018-04-22,9309,7,0,0,10822,249,249,Sun,Weekend,-249
2018-04-22,9309,8,520,520,10822,680,929,Sun,Weekend,-160
2018-04-22,9309,9,236,756,10822,565,1494,Sun,Weekend,-329
2018-04-22,9309,10,193,949,10822,553,2047,Sun,Weekend,-360
2018-04-22,9309,11,579,1528,10822,105,2152,Sun,Weekend,474
2018-04-22,9309,12,0,1528,10822,0,2152,Sun,Weekend,0
2018-04-22,9309,13,121,1649,10822,497,2649,Sun,Weekend,-376
2018-04-22,9309,14,416,2065,10822,629,3278,Sun,Weekend,-213
2018-04-22,9309,15,388,2453,10822,246,3524,Sun,Weekend,142
2018-04-22,9309,16,158,2611,10822,872,4396,Sun,Weekend,-714
2018-04-22,9309,17,1180,3791,10822,509,4905,Sun,Weekend,671
2018-04-22,9309,18,358,4149,10822,386,5291,Sun,Weekend,-28
2018-04-22,9309,19,378,4527,10822,733,6024,Sun,Weekend,-355
2018-04-22,9309,20,766,5293,10822,3587,9611,Sun,Weekend,-2821
2018-04-22,9309,21,4016,9309,10822,1001,10612,Sun,Weekend,3015
2018-04-22,9309,22,0,9309,10822,210,10822,Sun,Weekend,-210
2018-04-22,9309,23,0,9309,10822,0,10822,Sun,Weekend,0
2018-04-23,16952,6,0,0,15641,197,197,Mon,Weekday,-197
2018-04-23,16952,7,1206,1206,15641,992,1189,Mon,Weekday,214
2018-04-23,16952,8,1175,2381,15641,1966,3155,Mon,Weekday,-791
2018-04-23,16952,9,1114,3495,15641,397,3552,Mon,Weekday,717
2018-04-23,16952,10,965,4460,15641,1005,4557,Mon,Weekday,-40
2018-04-23,16952,11,263,4723,15641,205,4762,Mon,Weekday,58
2018-04-23,16952,12,1161,5884,15641,1049,5811,Mon,Weekday,112
2018-04-23,16952,13,272,6156,15641,808,6619,Mon,Weekday,-536
2018-04-23,16952,14,1177,7333,15641,464,7083,Mon,Weekday,713
2018-04-23,16952,15,88,7421,15641,243,7326,Mon,Weekday,-155
2018-04-23,16952,16,287,7708,15641,699,8025,Mon,Weekday,-412
2018-04-23,16952,17,1496,9204,15641,1691,9716,Mon,Weekday,-195
2018-04-23,16952,18,4667,13871,15641,3589,13305,Mon,Weekday,1078
2018-04-23,16952,19,1461,15332,15641,605,13910,Mon,Weekday,856
2018-04-23,16952,20,1524,16856,15641,1351,15261,Mon,Weekday,173
2018-04-23,16952,21,96,16952,15641,380,15641,Mon,Weekday,-284
2018-04-23,16952,22,0,16952,15641,0,15641,Mon,Weekday,0
2018-04-23,16952,23,0,16952,15641,0,15641,Mon,Weekday,0
2018-04-24,16572,6,0,0,15085,285,285,Tue,Weekday,-285
2018-04-24,16572,7,1263,1263,15085,2097,2382,Tue,Weekday,-834
2018-04-24,16572,8,2175,3438,15085,1256,3638,Tue,Weekday,919
2018-04-24,16572,9,714,4152,15085,27,3665,Tue,Weekday,687
2018-04-24,16572,10,0,4152,15085,496,4161,Tue,Weekday,-496
2018-04-24,16572,11,187,4339,15085,25,4186,Tue,Weekday,162
2018-04-24,16572,12,0,4339,15085,244,4430,Tue,Weekday,-244
2018-04-24,16572,13,372,4711,15085,195,4625,Tue,Weekday,177
2018-04-24,16572,14,0,4711,15085,18,4643,Tue,Weekday,-18
2018-04-24,16572,15,185,4896,15085,225,4868,Tue,Weekday,-40
2018-04-24,16572,16,1460,6356,15085,1983,6851,Tue,Weekday,-523
2018-04-24,16572,17,4096,10452,15085,3365,10216,Tue,Weekday,731
2018-04-24,16572,18,1187,11639,15085,375,10591,Tue,Weekday,812
2018-04-24,16572,19,2343,13982,15085,2002,12593,Tue,Weekday,341
2018-04-24,16572,20,107,14089,15085,0,12593,Tue,Weekday,107
2018-04-24,16572,21,108,14197,15085,767,13360,Tue,Weekday,-659
2018-04-24,16572,22,1527,15724,15085,1396,14756,Tue,Weekday,131
2018-04-24,16572,23,848,16572,15085,329,15085,Tue,Weekday,519
2018-04-25,27498,6,0,0,22858,205,205,Wed,Weekday,-205
2018-04-25,27498,7,462,462,22858,1248,1453,Wed,Weekday,-786
2018-04-25,27498,8,4322,4784,22858,3300,4753,Wed,Weekday,1022
2018-04-25,27498,9,3220,8004,22858,3659,8412,Wed,Weekday,-439
2018-04-25,27498,10,3705,11709,22858,1323,9735,Wed,Weekday,2382
2018-04-25,27498,11,1002,12711,22858,796,10531,Wed,Weekday,206
2018-04-25,27498,12,776,13487,22858,407,10938,Wed,Weekday,369
2018-04-25,27498,13,641,14128,22858,918,11856,Wed,Weekday,-277
2018-04-25,27498,14,852,14980,22858,823,12679,Wed,Weekday,29
2018-04-25,27498,15,1258,16238,22858,1157,13836,Wed,Weekday,101
2018-04-25,27498,16,3173,19411,22858,2260,16096,Wed,Weekday,913
2018-04-25,27498,17,5335,24746,22858,3494,19590,Wed,Weekday,1841
2018-04-25,27498,18,829,25575,22858,648,20238,Wed,Weekday,181
2018-04-25,27498,19,343,25918,22858,218,20456,Wed,Weekday,125
2018-04-25,27498,20,260,26178,22858,1211,21667,Wed,Weekday,-951
2018-04-25,27498,21,887,27065,22858,1034,22701,Wed,Weekday,-147
2018-04-25,27498,22,433,27498,22858,157,22858,Wed,Weekday,276
2018-04-25,27498,23,0,27498,22858,0,22858,Wed,Weekday,0
2018-04-26,14447,6,0,0,13938,200,200,Thu,Weekday,-200
2018-04-26,14447,7,633,633,13938,851,1051,Thu,Weekday,-218
2018-04-26,14447,8,543,1176,13938,473,1524,Thu,Weekday,70
2018-04-26,14447,9,281,1457,13938,89,1613,Thu,Weekday,192
2018-04-26,14447,10,164,1621,13938,892,2505,Thu,Weekday,-728
2018-04-26,14447,11,1065,2686,13938,458,2963,Thu,Weekday,607
2018-04-26,14447,12,406,3092,13938,254,3217,Thu,Weekday,152
2018-04-26,14447,13,2793,5885,13938,2721,5938,Thu,Weekday,72
2018-04-26,14447,14,967,6852,13938,660,6598,Thu,Weekday,307
2018-04-26,14447,15,176,7028,13938,38,6636,Thu,Weekday,138
2018-04-26,14447,16,270,7298,13938,1111,7747,Thu,Weekday,-841
2018-04-26,14447,17,4659,11957,13938,3487,11234,Thu,Weekday,1172
2018-04-26,14447,18,891,12848,13938,526,11760,Thu,Weekday,365
2018-04-26,14447,19,531,13379,13938,679,12439,Thu,Weekday,-148
2018-04-26,14447,20,403,13782,13938,290,12729,Thu,Weekday,113
2018-04-26,14447,21,189,13971,13938,767,13496,Thu,Weekday,-578
2018-04-26,14447,22,476,14447,13938,442,13938,Thu,Weekday,34
2018-04-26,14447,23,0,14447,13938,0,13938,Thu,Weekday,0
2018-04-27,18925,6,0,0,18212,283,283,Fri,Weekday,-283
2018-04-27,18925,7,1038,1038,18212,3489,3772,Fri,Weekday,-2451
2018-04-27,18925,8,3084,4122,18212,384,4156,Fri,Weekday,2700
2018-04-27,18925,9,559,4681,18212,516,4672,Fri,Weekday,43
2018-04-27,18925,10,279,4960,18212,115,4787,Fri,Weekday,164
2018-04-27,18925,11,833,5793,18212,3382,8169,Fri,Weekday,-2549
2018-04-27,18925,12,3626,9419,18212,1592,9761,Fri,Weekday,2034
2018-04-27,18925,13,1868,11287,18212,1505,11266,Fri,Weekday,363
2018-04-27,18925,14,1664,12951,18212,792,12058,Fri,Weekday,872
2018-04-27,18925,15,316,13267,18212,0,12058,Fri,Weekday,316
2018-04-27,18925,16,189,13456,18212,199,12257,Fri,Weekday,-10
2018-04-27,18925,17,1049,14505,18212,1587,13844,Fri,Weekday,-538
2018-04-27,18925,18,1588,16093,18212,1659,15503,Fri,Weekday,-71
2018-04-27,18925,19,809,16902,18212,505,16008,Fri,Weekday,304
2018-04-27,18925,20,357,17259,18212,510,16518,Fri,Weekday,-153
2018-04-27,18925,21,60,17319,18212,1384,17902,Fri,Weekday,-1324
2018-04-27,18925,22,1511,18830,18212,247,18149,Fri,Weekday,1264
2018-04-27,18925,23,95,18925,18212,62,18211,Fri,Weekday,33
2018-04-28,13131,6,0,0,13094,0,0,Sat,Weekend,0
2018-04-28,13131,7,0,0,13094,0,0,Sat,Weekend,0
2018-04-28,13131,8,0,0,13094,0,0,Sat,Weekend,0
2018-04-28,13131,9,14,14,13094,389,389,Sat,Weekend,-375
2018-04-28,13131,10,828,842,13094,1306,1695,Sat,Weekend,-478
2018-04-28,13131,11,597,1439,13094,76,1771,Sat,Weekend,521
2018-04-28,13131,12,50,1489,13094,1859,3630,Sat,Weekend,-1809
2018-04-28,13131,13,1953,3442,13094,2196,5826,Sat,Weekend,-243
2018-04-28,13131,14,2468,5910,13094,1479,7305,Sat,Weekend,989
2018-04-28,13131,15,1080,6990,13094,1168,8473,Sat,Weekend,-88
2018-04-28,13131,16,1505,8495,13094,2155,10628,Sat,Weekend,-650
2018-04-28,13131,17,2445,10940,13094,971,11599,Sat,Weekend,1474
2018-04-28,13131,18,870,11810,13094,613,12212,Sat,Weekend,257
2018-04-28,13131,19,765,12575,13094,315,12527,Sat,Weekend,450
2018-04-28,13131,20,88,12663,13094,123,12650,Sat,Weekend,-35
2018-04-28,13131,21,22,12685,13094,73,12723,Sat,Weekend,-51
2018-04-28,13131,22,177,12862,13094,184,12907,Sat,Weekend,-7
2018-04-28,13131,23,269,13131,13094,187,13094,Sat,Weekend,82
2018-04-29,21608,6,0,0,20959,0,0,Sun,Weekend,0
2018-04-29,21608,7,64,64,20959,0,0,Sun,Weekend,64
2018-04-29,21608,8,0,64,20959,0,0,Sun,Weekend,0
2018-04-29,21608,9,162,226,20959,353,353,Sun,Weekend,-191
2018-04-29,21608,10,434,660,20959,1291,1644,Sun,Weekend,-857
2018-04-29,21608,11,1330,1990,20959,1279,2923,Sun,Weekend,51
2018-04-29,21608,12,1380,3370,20959,1163,4086,Sun,Weekend,217
2018-04-29,21608,13,1736,5106,20959,846,4932,Sun,Weekend,890
2018-04-29,21608,14,0,5106,20959,3046,7978,Sun,Weekend,-3046
2018-04-29,21608,15,4977,10083,20959,1932,9910,Sun,Weekend,3045
2018-04-29,21608,16,883,10966,20959,1424,11334,Sun,Weekend,-541
2018-04-29,21608,17,1578,12544,20959,1518,12852,Sun,Weekend,60
2018-04-29,21608,18,1147,13691,20959,4135,16987,Sun,Weekend,-2988
2018-04-29,21608,19,5053,18744,20959,822,17809,Sun,Weekend,4231
2018-04-29,21608,20,71,18815,20959,181,17990,Sun,Weekend,-110
2018-04-29,21608,21,2334,21149,20959,2714,20704,Sun,Weekend,-380
2018-04-29,21608,22,244,21393,20959,255,20959,Sun,Weekend,-11
2018-04-29,21608,23,215,21608,20959,0,20959,Sun,Weekend,215
2018-04-30,12980,6,0,15,12356,81,81,Mon,Weekday,-81
2018-04-30,12980,7,348,363,12356,568,649,Mon,Weekday,-220
